match_id,date,decision,stake,bankroll,cumulative_profit,roi,yield,max_drawdown
951,2026-01-11,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
952,2026-01-11,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
953,2026-01-11,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
954,2026-01-11,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
955,2026-01-12,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
956,2026-01-12,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
957,2026-01-14,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
958,2026-01-14,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
959,2026-01-15,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
960,2026-01-15,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
961,2026-01-16,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
962,2026-01-17,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
963,2026-01-17,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
964,2026-01-17,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
965,2026-01-18,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
966,2026-01-18,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
967,2026-01-18,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
968,2026-01-18,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
969,2026-01-19,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
970,2026-01-19,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
971,2026-01-23,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
972,2026-01-24,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
973,2026-01-24,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
974,2026-01-24,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
975,2026-01-25,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
976,2026-01-25,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
977,2026-01-25,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
978,2026-01-25,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
979,2026-01-25,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
980,2026-01-26,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
981,2026-01-30,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
982,2026-01-31,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
983,2026-01-31,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
984,2026-01-31,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
985,2026-02-01,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
986,2026-02-01,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
987,2026-02-01,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
988,2026-02-01,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
989,2026-02-02,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
990,2026-02-03,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
991,2026-02-06,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
992,2026-02-07,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
993,2026-02-07,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
994,2026-02-08,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
995,2026-02-08,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
996,2026-02-08,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
997,2026-02-08,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
998,2026-02-09,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
999,2026-02-09,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
1000,2026-02-13,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
1001,2026-02-14,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
1002,2026-02-14,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
1003,2026-02-14,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
1004,2026-02-15,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
1005,2026-02-15,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
1006,2026-02-15,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
1007,2026-02-15,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
1008,2026-02-15,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
